beta1,beta2,beta3,beta4,beta5,beta6,beta7,Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels
0.90234375,0.68359375,0.39453125,0.69140625,0.94140625,0.73828125,0.01953125,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.48046875,0.47265625,0.39453125,0.69140625,0.94140625,0.73828125,0.01953125,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.48046875,0.68359375,0.21484375,0.69140625,0.94140625,0.73828125,0.01953125,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.48046875,0.68359375,0.39453125,0.14453125,0.94140625,0.73828125,0.01953125,303.0,122.0,565.0,60.0,602.0,22.0,10000.0
0.48046875,0.68359375,0.39453125,0.69140625,0.85546875,0.73828125,0.01953125,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.48046875,0.68359375,0.39453125,0.69140625,0.94140625,0.16015625,0.01953125,313.0,130.0,610.0,57.0,571.0,19.0,9976.0
0.48046875,0.68359375,0.39453125,0.69140625,0.94140625,0.73828125,0.66015625,260.0,73.0,573.0,30.0,578.0,19.0,9929.0
0.48046875,0.68359375,0.39453125,0.69140625,0.94140625,0.73828125,0.01953125,288.0,125.0,609.0,67.0,583.0,29.0,9998.0
0.40234375,0.97265625,0.71484375,0.64453125,0.35546875,0.66015625,0.16015625,260.0,79.0,596.0,47.0,576.0,11.0,9928.0
0.98046875,0.97265625,0.71484375,0.64453125,0.35546875,0.66015625,0.16015625,296.0,118.0,587.0,66.0,530.0,23.0,9984.0
0.40234375,0.18359375,0.71484375,0.64453125,0.35546875,0.66015625,0.16015625,293.0,85.0,599.0,76.0,585.0,11.0,9997.0
0.40234375,0.97265625,0.89453125,0.64453125,0.35546875,0.66015625,0.16015625,273.0,135.0,590.0,65.0,601.0,27.0,10000.0
0.40234375,0.97265625,0.71484375,0.19140625,0.35546875,0.66015625,0.16015625,292.0,161.0,588.0,72.0,594.0,19.0,9996.0
0.40234375,0.97265625,0.71484375,0.64453125,0.44140625,0.66015625,0.16015625,269.0,88.0,599.0,45.0,586.0,15.0,9922.0
0.40234375,0.97265625,0.71484375,0.64453125,0.35546875,0.23828125,0.16015625,269.0,88.0,599.0,45.0,586.0,15.0,9922.0
0.40234375,0.97265625,0.71484375,0.64453125,0.35546875,0.66015625,0.51953125,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.40234375,0.18359375,0.89453125,0.19140625,0.44140625,0.23828125,0.51953125,283.0,107.0,641.0,68.0,554.0,21.0,9961.0
0.98046875,0.97265625,0.89453125,0.19140625,0.44140625,0.23828125,0.51953125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.98046875,0.18359375,0.71484375,0.19140625,0.44140625,0.23828125,0.51953125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.98046875,0.18359375,0.89453125,0.64453125,0.44140625,0.23828125,0.51953125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.98046875,0.18359375,0.89453125,0.19140625,0.35546875,0.23828125,0.51953125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.98046875,0.18359375,0.89453125,0.19140625,0.44140625,0.66015625,0.51953125,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.98046875,0.18359375,0.89453125,0.19140625,0.44140625,0.23828125,0.16015625,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.98046875,0.18359375,0.89453125,0.19140625,0.44140625,0.23828125,0.51953125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.27734375,0.34765625,0.83984375,0.51953125,0.48046875,0.78515625,0.53515625,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.35546875,0.34765625,0.83984375,0.51953125,0.48046875,0.78515625,0.53515625,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.27734375,0.55859375,0.83984375,0.51953125,0.48046875,0.78515625,0.53515625,284.0,119.0,599.0,61.0,572.0,24.0,9972.0
0.27734375,0.34765625,0.01953125,0.51953125,0.48046875,0.78515625,0.53515625,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.27734375,0.34765625,0.83984375,0.56640625,0.48046875,0.78515625,0.53515625,279.0,94.0,619.0,60.0,566.0,29.0,9978.0
0.27734375,0.34765625,0.83984375,0.51953125,0.31640625,0.78515625,0.53515625,296.0,118.0,587.0,66.0,530.0,23.0,9984.0
0.27734375,0.34765625,0.83984375,0.51953125,0.48046875,0.61328125,0.53515625,274.0,101.0,612.0,63.0,584.0,25.0,9981.0
0.27734375,0.34765625,0.83984375,0.51953125,0.48046875,0.78515625,0.89453125,294.0,95.0,641.0,74.0,555.0,18.0,9962.0
0.27734375,0.55859375,0.01953125,0.56640625,0.31640625,0.61328125,0.89453125,286.0,79.0,571.0,34.0,577.0,24.0,9919.0
0.35546875,0.34765625,0.01953125,0.56640625,0.31640625,0.61328125,0.89453125,291.0,79.0,578.0,59.0,587.0,24.0,9947.0
0.35546875,0.55859375,0.83984375,0.56640625,0.31640625,0.61328125,0.89453125,294.0,95.0,641.0,74.0,555.0,18.0,9962.0
0.35546875,0.55859375,0.01953125,0.51953125,0.31640625,0.61328125,0.89453125,286.0,79.0,571.0,34.0,577.0,24.0,9919.0
0.35546875,0.55859375,0.01953125,0.56640625,0.48046875,0.61328125,0.89453125,294.0,95.0,641.0,74.0,555.0,18.0,9962.0
0.35546875,0.55859375,0.01953125,0.56640625,0.31640625,0.78515625,0.89453125,232.0,80.0,560.0,56.0,601.0,31.0,9957.0
0.35546875,0.55859375,0.01953125,0.56640625,0.31640625,0.61328125,0.53515625,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.35546875,0.55859375,0.01953125,0.56640625,0.31640625,0.61328125,0.89453125,273.0,135.0,590.0,65.0,601.0,27.0,10000.0
0.77734375,0.84765625,0.33984375,0.01953125,0.98046875,0.28515625,0.03515625,216.0,13.0,595.0,19.0,583.0,14.0,9746.0
0.85546875,0.84765625,0.33984375,0.01953125,0.98046875,0.28515625,0.03515625,322.0,121.0,599.0,75.0,550.0,21.0,9998.0
0.77734375,0.05859375,0.33984375,0.01953125,0.98046875,0.28515625,0.03515625,269.0,114.0,551.0,69.0,581.0,19.0,9999.0
0.77734375,0.84765625,0.51953125,0.01953125,0.98046875,0.28515625,0.03515625,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.77734375,0.84765625,0.33984375,0.06640625,0.98046875,0.28515625,0.03515625,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.77734375,0.84765625,0.33984375,0.01953125,0.81640625,0.28515625,0.03515625,303.0,122.0,565.0,60.0,602.0,22.0,10000.0
0.77734375,0.84765625,0.33984375,0.01953125,0.98046875,0.11328125,0.03515625,248.0,102.0,608.0,62.0,592.0,16.0,9981.0
0.77734375,0.84765625,0.33984375,0.01953125,0.98046875,0.28515625,0.39453125,308.0,144.0,570.0,64.0,568.0,26.0,9978.0
0.77734375,0.05859375,0.51953125,0.06640625,0.81640625,0.11328125,0.39453125,294.0,95.0,641.0,74.0,555.0,18.0,9962.0
0.85546875,0.84765625,0.51953125,0.06640625,0.81640625,0.11328125,0.39453125,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.85546875,0.05859375,0.33984375,0.06640625,0.81640625,0.11328125,0.39453125,309.0,71.0,596.0,54.0,581.0,20.0,9916.0
0.85546875,0.05859375,0.51953125,0.01953125,0.81640625,0.11328125,0.39453125,230.0,94.0,600.0,67.0,607.0,20.0,9891.0
0.85546875,0.05859375,0.51953125,0.06640625,0.98046875,0.11328125,0.39453125,284.0,119.0,599.0,61.0,572.0,24.0,9972.0
0.85546875,0.05859375,0.51953125,0.06640625,0.81640625,0.28515625,0.39453125,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.85546875,0.05859375,0.51953125,0.06640625,0.81640625,0.11328125,0.03515625,287.0,86.0,583.0,35.0,532.0,16.0,9906.0
0.85546875,0.05859375,0.51953125,0.06640625,0.81640625,0.11328125,0.39453125,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.52734375,0.09765625,0.58984375,0.76953125,0.73046875,0.03515625,0.78515625,313.0,130.0,610.0,57.0,571.0,19.0,9976.0
0.60546875,0.09765625,0.58984375,0.76953125,0.73046875,0.03515625,0.78515625,279.0,15.0,556.0,28.0,619.0,8.0,9753.0
0.52734375,0.30859375,0.58984375,0.76953125,0.73046875,0.03515625,0.78515625,324.0,134.0,602.0,71.0,588.0,28.0,9982.0
0.52734375,0.09765625,0.76953125,0.76953125,0.73046875,0.03515625,0.78515625,266.0,130.0,596.0,76.0,574.0,21.0,9983.0
0.52734375,0.09765625,0.58984375,0.31640625,0.73046875,0.03515625,0.78515625,294.0,95.0,641.0,74.0,555.0,18.0,9962.0
0.52734375,0.09765625,0.58984375,0.76953125,0.56640625,0.03515625,0.78515625,269.0,108.0,553.0,73.0,592.0,26.0,9986.0
0.52734375,0.09765625,0.58984375,0.76953125,0.73046875,0.86328125,0.78515625,289.0,127.0,578.0,87.0,560.0,30.0,10000.0
0.52734375,0.09765625,0.58984375,0.76953125,0.73046875,0.03515625,0.64453125,269.0,73.0,568.0,42.0,585.0,22.0,9918.0
0.52734375,0.30859375,0.76953125,0.31640625,0.56640625,0.86328125,0.64453125,291.0,79.0,578.0,59.0,587.0,24.0,9947.0
0.60546875,0.09765625,0.76953125,0.31640625,0.56640625,0.86328125,0.64453125,296.0,132.0,586.0,76.0,616.0,19.0,10000.0
0.60546875,0.30859375,0.58984375,0.31640625,0.56640625,0.86328125,0.64453125,281.0,120.0,587.0,66.0,610.0,20.0,9995.0
0.60546875,0.30859375,0.76953125,0.76953125,0.56640625,0.86328125,0.64453125,279.0,119.0,592.0,59.0,561.0,19.0,10000.0
0.60546875,0.30859375,0.76953125,0.31640625,0.73046875,0.86328125,0.64453125,230.0,94.0,600.0,67.0,607.0,20.0,9891.0
0.60546875,0.30859375,0.76953125,0.31640625,0.56640625,0.03515625,0.64453125,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.60546875,0.30859375,0.76953125,0.31640625,0.56640625,0.86328125,0.78515625,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.60546875,0.30859375,0.76953125,0.31640625,0.56640625,0.86328125,0.64453125,248.0,102.0,608.0,62.0,592.0,16.0,9981.0
0.02734375,0.59765625,0.08984375,0.26953125,0.23046875,0.53515625,0.28515625,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.10546875,0.59765625,0.08984375,0.26953125,0.23046875,0.53515625,0.28515625,278.0,128.0,603.0,61.0,581.0,20.0,9986.0
0.02734375,0.80859375,0.08984375,0.26953125,0.23046875,0.53515625,0.28515625,264.0,78.0,577.0,37.0,607.0,23.0,9937.0
0.02734375,0.59765625,0.26953125,0.26953125,0.23046875,0.53515625,0.28515625,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.02734375,0.59765625,0.08984375,0.81640625,0.23046875,0.53515625,0.28515625,291.0,126.0,592.0,66.0,587.0,30.0,9999.0
0.02734375,0.59765625,0.08984375,0.26953125,0.06640625,0.53515625,0.28515625,303.0,122.0,565.0,60.0,602.0,22.0,10000.0
0.02734375,0.59765625,0.08984375,0.26953125,0.23046875,0.36328125,0.28515625,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.02734375,0.59765625,0.08984375,0.26953125,0.23046875,0.53515625,0.14453125,287.0,86.0,583.0,35.0,532.0,16.0,9906.0
0.02734375,0.80859375,0.26953125,0.81640625,0.06640625,0.36328125,0.14453125,291.0,79.0,578.0,59.0,587.0,24.0,9947.0
0.10546875,0.59765625,0.26953125,0.81640625,0.06640625,0.36328125,0.14453125,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.10546875,0.80859375,0.08984375,0.81640625,0.06640625,0.36328125,0.14453125,269.0,114.0,551.0,69.0,581.0,19.0,9999.0
0.10546875,0.80859375,0.26953125,0.26953125,0.06640625,0.36328125,0.14453125,284.0,119.0,599.0,61.0,572.0,24.0,9972.0
0.10546875,0.80859375,0.26953125,0.81640625,0.23046875,0.36328125,0.14453125,243.0,17.0,530.0,19.0,607.0,6.0,9752.0
0.10546875,0.80859375,0.26953125,0.81640625,0.06640625,0.53515625,0.14453125,243.0,17.0,530.0,19.0,607.0,6.0,9752.0
0.10546875,0.80859375,0.26953125,0.81640625,0.06640625,0.36328125,0.28515625,272.0,19.0,574.0,27.0,569.0,15.0,9752.0
0.10546875,0.80859375,0.26953125,0.81640625,0.06640625,0.36328125,0.14453125,230.0,94.0,600.0,67.0,607.0,20.0,9891.0
0.01953125,0.19921875,0.59765625,0.90234375,0.25390625,0.87109375,0.46484375,300.0,108.0,598.0,66.0,577.0,25.0,9974.0
0.03515625,0.19921875,0.59765625,0.90234375,0.25390625,0.87109375,0.46484375,291.0,79.0,578.0,59.0,587.0,24.0,9947.0
0.01953125,0.64453125,0.59765625,0.90234375,0.25390625,0.87109375,0.46484375,269.0,108.0,553.0,73.0,592.0,26.0,9986.0
0.01953125,0.19921875,0.80859375,0.90234375,0.25390625,0.87109375,0.46484375,243.0,17.0,530.0,19.0,607.0,6.0,9752.0
0.01953125,0.19921875,0.59765625,0.30859375,0.25390625,0.87109375,0.46484375,296.0,118.0,587.0,66.0,530.0,23.0,9984.0
0.01953125,0.19921875,0.59765625,0.90234375,0.52734375,0.87109375,0.46484375,272.0,19.0,574.0,27.0,569.0,15.0,9752.0
0.01953125,0.19921875,0.59765625,0.90234375,0.25390625,0.74609375,0.46484375,292.0,161.0,588.0,72.0,594.0,19.0,9996.0
0.01953125,0.19921875,0.59765625,0.90234375,0.25390625,0.87109375,0.40234375,289.0,127.0,578.0,87.0,560.0,30.0,10000.0
0.01953125,0.64453125,0.80859375,0.30859375,0.52734375,0.74609375,0.40234375,293.0,85.0,599.0,76.0,585.0,11.0,9997.0
0.03515625,0.19921875,0.80859375,0.30859375,0.52734375,0.74609375,0.40234375,287.0,86.0,583.0,35.0,532.0,16.0,9906.0
0.03515625,0.64453125,0.59765625,0.30859375,0.52734375,0.74609375,0.40234375,287.0,86.0,583.0,35.0,532.0,16.0,9906.0
0.03515625,0.64453125,0.80859375,0.90234375,0.52734375,0.74609375,0.40234375,281.0,106.0,581.0,50.0,616.0,23.0,9965.0
0.03515625,0.64453125,0.80859375,0.30859375,0.25390625,0.74609375,0.40234375,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.03515625,0.64453125,0.80859375,0.30859375,0.52734375,0.87109375,0.40234375,261.0,88.0,584.0,63.0,592.0,16.0,9958.0
0.03515625,0.64453125,0.80859375,0.30859375,0.52734375,0.74609375,0.46484375,293.0,85.0,599.0,76.0,585.0,11.0,9997.0
0.03515625,0.64453125,0.80859375,0.30859375,0.52734375,0.74609375,0.40234375,292.0,161.0,588.0,72.0,594.0,19.0,9996.0
0.51953125,0.69921875,0.09765625,0.40234375,0.75390625,0.37109375,0.96484375,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.53515625,0.69921875,0.09765625,0.40234375,0.75390625,0.37109375,0.96484375,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.51953125,0.14453125,0.09765625,0.40234375,0.75390625,0.37109375,0.96484375,275.0,111.0,602.0,94.0,613.0,23.0,9878.0
0.51953125,0.69921875,0.30859375,0.40234375,0.75390625,0.37109375,0.96484375,284.0,120.0,564.0,56.0,576.0,10.0,9975.0
0.51953125,0.69921875,0.09765625,0.80859375,0.75390625,0.37109375,0.96484375,287.0,86.0,583.0,35.0,532.0,16.0,9906.0
0.51953125,0.69921875,0.09765625,0.40234375,0.02734375,0.37109375,0.96484375,287.0,126.0,622.0,71.0,597.0,16.0,9974.0
0.51953125,0.69921875,0.09765625,0.40234375,0.75390625,0.24609375,0.96484375,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.51953125,0.69921875,0.09765625,0.40234375,0.75390625,0.37109375,0.90234375,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.51953125,0.14453125,0.30859375,0.80859375,0.02734375,0.24609375,0.90234375,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.53515625,0.69921875,0.30859375,0.80859375,0.02734375,0.24609375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.09765625,0.80859375,0.02734375,0.24609375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.30859375,0.40234375,0.02734375,0.24609375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.30859375,0.80859375,0.75390625,0.24609375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.30859375,0.80859375,0.02734375,0.37109375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.30859375,0.80859375,0.02734375,0.24609375,0.96484375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.53515625,0.14453125,0.30859375,0.80859375,0.02734375,0.24609375,0.90234375,245.0,111.0,584.0,94.0,650.0,21.0,9892.0
0.76953125,0.44921875,0.84765625,0.65234375,0.50390625,0.12109375,0.21484375,313.0,130.0,610.0,57.0,571.0,19.0,9976.0
0.78515625,0.44921875,0.84765625,0.65234375,0.50390625,0.12109375,0.21484375,291.0,79.0,578.0,59.0,587.0,24.0,9947.0
0.76953125,0.39453125,0.84765625,0.65234375,0.50390625,0.12109375,0.21484375,286.0,110.0,568.0,67.0,619.0,23.0,9976.0
0.76953125,0.44921875,0.05859375,0.65234375,0.50390625,0.12109375,0.21484375,289.0,127.0,578.0,87.0,560.0,30.0,10000.0
0.76953125,0.44921875,0.84765625,0.55859375,0.50390625,0.12109375,0.21484375,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.76953125,0.44921875,0.84765625,0.65234375,0.27734375,0.12109375,0.21484375,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.76953125,0.44921875,0.84765625,0.65234375,0.50390625,0.99609375,0.21484375,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.76953125,0.44921875,0.84765625,0.65234375,0.50390625,0.12109375,0.15234375,303.0,122.0,565.0,60.0,602.0,22.0,10000.0
0.76953125,0.39453125,0.05859375,0.55859375,0.27734375,0.99609375,0.15234375,271.0,141.0,616.0,73.0,585.0,12.0,9995.0
0.78515625,0.44921875,0.05859375,0.55859375,0.27734375,0.99609375,0.15234375,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.78515625,0.39453125,0.84765625,0.55859375,0.27734375,0.99609375,0.15234375,216.0,13.0,595.0,19.0,583.0,14.0,9746.0
0.78515625,0.39453125,0.05859375,0.65234375,0.27734375,0.99609375,0.15234375,243.0,17.0,530.0,19.0,607.0,6.0,9752.0
0.78515625,0.39453125,0.05859375,0.55859375,0.50390625,0.99609375,0.15234375,269.0,73.0,568.0,42.0,585.0,22.0,9918.0
0.78515625,0.39453125,0.05859375,0.55859375,0.27734375,0.12109375,0.15234375,290.0,105.0,631.0,64.0,610.0,21.0,9975.0
0.78515625,0.39453125,0.05859375,0.55859375,0.27734375,0.99609375,0.21484375,269.0,108.0,553.0,73.0,592.0,26.0,9986.0
0.78515625,0.39453125,0.05859375,0.55859375,0.27734375,0.99609375,0.15234375,269.0,108.0,553.0,73.0,592.0,26.0,9986.0
0.26953125,0.94921875,0.34765625,0.15234375,0.00390625,0.62109375,0.71484375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.28515625,0.94921875,0.34765625,0.15234375,0.00390625,0.62109375,0.71484375,269.0,114.0,551.0,69.0,581.0,19.0,9999.0
0.26953125,0.89453125,0.34765625,0.15234375,0.00390625,0.62109375,0.71484375,250.0,17.0,530.0,25.0,579.0,9.0,9772.0
0.26953125,0.94921875,0.55859375,0.15234375,0.00390625,0.62109375,0.71484375,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.26953125,0.94921875,0.34765625,0.05859375,0.00390625,0.62109375,0.71484375,281.0,106.0,581.0,50.0,616.0,23.0,9965.0
0.26953125,0.94921875,0.34765625,0.15234375,0.77734375,0.62109375,0.71484375,281.0,106.0,581.0,50.0,616.0,23.0,9965.0
0.26953125,0.94921875,0.34765625,0.15234375,0.00390625,0.49609375,0.71484375,281.0,106.0,581.0,50.0,616.0,23.0,9965.0
0.26953125,0.94921875,0.34765625,0.15234375,0.00390625,0.62109375,0.65234375,296.0,132.0,586.0,76.0,616.0,19.0,10000.0
0.26953125,0.89453125,0.55859375,0.05859375,0.77734375,0.49609375,0.65234375,275.0,111.0,602.0,94.0,613.0,23.0,9878.0
0.28515625,0.94921875,0.55859375,0.05859375,0.77734375,0.49609375,0.65234375,275.0,81.0,589.0,53.0,553.0,15.0,9928.0
0.28515625,0.89453125,0.34765625,0.05859375,0.77734375,0.49609375,0.65234375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.28515625,0.89453125,0.55859375,0.15234375,0.77734375,0.49609375,0.65234375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.28515625,0.89453125,0.55859375,0.05859375,0.00390625,0.49609375,0.65234375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.28515625,0.89453125,0.55859375,0.05859375,0.77734375,0.62109375,0.65234375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.28515625,0.89453125,0.55859375,0.05859375,0.77734375,0.49609375,0.71484375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.28515625,0.89453125,0.55859375,0.05859375,0.77734375,0.49609375,0.65234375,246.0,100.0,592.0,67.0,619.0,22.0,9940.0
0.39453125,0.32421875,0.22265625,0.02734375,0.12890625,0.99609375,0.08984375,258.0,101.0,571.0,69.0,587.0,21.0,9964.0
0.91015625,0.32421875,0.22265625,0.02734375,0.12890625,0.99609375,0.08984375,300.0,116.0,644.0,59.0,587.0,25.0,9978.0
0.39453125,0.26953125,0.22265625,0.02734375,0.12890625,0.99609375,0.08984375,288.0,102.0,547.0,57.0,574.0,17.0,9978.0
0.39453125,0.32421875,0.43359375,0.02734375,0.12890625,0.99609375,0.08984375,288.0,102.0,547.0,57.0,574.0,17.0,9978.0
0.39453125,0.32421875,0.22265625,0.68359375,0.12890625,0.99609375,0.08984375,281.0,106.0,581.0,50.0,616.0,23.0,9965.0
0.39453125,0.32421875,0.22265625,0.02734375,0.90234375,0.99609375,0.08984375,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.39453125,0.32421875,0.22265625,0.02734375,0.12890625,0.87109375,0.08984375,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.39453125,0.32421875,0.22265625,0.02734375,0.12890625,0.99609375,0.77734375,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.39453125,0.26953125,0.43359375,0.68359375,0.90234375,0.87109375,0.77734375,264.0,111.0,582.0,67.0,600.0,26.0,9916.0
0.91015625,0.32421875,0.43359375,0.68359375,0.90234375,0.87109375,0.77734375,279.0,119.0,592.0,59.0,561.0,19.0,10000.0
0.91015625,0.26953125,0.22265625,0.68359375,0.90234375,0.87109375,0.77734375,230.0,94.0,600.0,67.0,607.0,20.0,9891.0
0.91015625,0.26953125,0.43359375,0.02734375,0.90234375,0.87109375,0.77734375,284.0,119.0,599.0,61.0,572.0,24.0,9972.0
0.91015625,0.26953125,0.43359375,0.68359375,0.12890625,0.87109375,0.77734375,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.91015625,0.26953125,0.43359375,0.68359375,0.90234375,0.99609375,0.77734375,283.0,107.0,641.0,68.0,554.0,21.0,9961.0
0.91015625,0.26953125,0.43359375,0.68359375,0.90234375,0.87109375,0.08984375,269.0,88.0,599.0,45.0,586.0,15.0,9922.0
0.91015625,0.26953125,0.43359375,0.68359375,0.90234375,0.87109375,0.77734375,278.0,128.0,603.0,61.0,581.0,20.0,9986.0
0.89453125,0.82421875,0.72265625,0.52734375,0.62890625,0.49609375,0.58984375,308.0,144.0,570.0,64.0,568.0,26.0,9978.0
0.41015625,0.82421875,0.72265625,0.52734375,0.62890625,0.49609375,0.58984375,252.0,67.0,611.0,66.0,588.0,26.0,9956.0
0.89453125,0.76953125,0.72265625,0.52734375,0.62890625,0.49609375,0.58984375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.82421875,0.93359375,0.52734375,0.62890625,0.49609375,0.58984375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.82421875,0.72265625,0.18359375,0.62890625,0.49609375,0.58984375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.82421875,0.72265625,0.52734375,0.40234375,0.49609375,0.58984375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.82421875,0.72265625,0.52734375,0.62890625,0.37109375,0.58984375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.82421875,0.72265625,0.52734375,0.62890625,0.49609375,0.27734375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.89453125,0.76953125,0.93359375,0.18359375,0.40234375,0.37109375,0.27734375,264.0,129.0,612.0,71.0,598.0,23.0,9998.0
0.41015625,0.82421875,0.93359375,0.18359375,0.40234375,0.37109375,0.27734375,296.0,118.0,587.0,66.0,530.0,23.0,9984.0
0.41015625,0.76953125,0.72265625,0.18359375,0.40234375,0.37109375,0.27734375,293.0,85.0,599.0,76.0,585.0,11.0,9997.0
0.41015625,0.76953125,0.93359375,0.52734375,0.40234375,0.37109375,0.27734375,289.0,127.0,578.0,87.0,560.0,30.0,10000.0
0.41015625,0.76953125,0.93359375,0.18359375,0.62890625,0.37109375,0.27734375,278.0,140.0,593.0,61.0,565.0,22.0,9997.0
0.41015625,0.76953125,0.93359375,0.18359375,0.40234375,0.49609375,0.27734375,273.0,119.0,589.0,57.0,620.0,19.0,9977.0
0.41015625,0.76953125,0.93359375,0.18359375,0.40234375,0.37109375,0.58984375,260.0,73.0,573.0,30.0,578.0,19.0,9929.0
0.41015625,0.76953125,0.93359375,0.18359375,0.40234375,0.37109375,0.27734375,269.0,88.0,599.0,45.0,586.0,15.0,9922.0
0.64453125,0.07421875,0.47265625,0.27734375,0.87890625,0.24609375,0.33984375,281.0,120.0,587.0,66.0,610.0,20.0,9995.0
0.16015625,0.07421875,0.47265625,0.27734375,0.87890625,0.24609375,0.33984375,243.0,17.0,530.0,19.0,607.0,6.0,9752.0
0.64453125,0.51953125,0.47265625,0.27734375,0.87890625,0.24609375,0.33984375,258.0,101.0,571.0,69.0,587.0,21.0,9964.0
0.64453125,0.07421875,0.68359375,0.27734375,0.87890625,0.24609375,0.33984375,258.0,101.0,571.0,69.0,587.0,21.0,9964.0
0.64453125,0.07421875,0.47265625,0.43359375,0.87890625,0.24609375,0.33984375,282.0,103.0,595.0,68.0,553.0,12.0,9999.0
0.64453125,0.07421875,0.47265625,0.27734375,0.15234375,0.24609375,0.33984375,277.0,139.0,591.0,68.0,581.0,28.0,9999.0
0.64453125,0.07421875,0.47265625,0.27734375,0.87890625,0.62109375,0.33984375,271.0,141.0,616.0,73.0,585.0,12.0,9995.0
0.64453125,0.07421875,0.47265625,0.27734375,0.87890625,0.24609375,0.52734375,293.0,85.0,599.0,76.0,585.0,11.0,9997.0
0.64453125,0.51953125,0.68359375,0.43359375,0.15234375,0.62109375,0.52734375,259.0,116.0,616.0,75.0,571.0,16.0,10000.0
0.16015625,0.07421875,0.68359375,0.43359375,0.15234375,0.62109375,0.52734375,290.0,105.0,631.0,64.0,610.0,21.0,9975.0
0.16015625,0.51953125,0.47265625,0.43359375,0.15234375,0.62109375,0.52734375,269.0,108.0,553.0,73.0,592.0,26.0,9986.0
